node1,node2,CN,JC,AA,RA,PA,label
162,1729,11,0.05945945945945946,2.3374665548444615,0.10784894835637872,6579,1
695,1677,38,0.24203821656050956,8.164750608415277,0.3990663553303635,9450,1
528,1701,26,0.10196078431372549,5.6629442474670695,0.307218394565412,16984,1
1108,1894,46,0.2893081761006289,10.253665618187384,0.5826573467413555,7956,1
942,1952,15,0.08571428571428572,3.2491492934436503,0.16123826742056602,5056,1
645,1920,101,0.36594202898550726,20.77575789045657,0.8471137472859717,30276,1
514,1079,31,0.14832535885167464,6.548607207855041,0.3141562700182824,14336,1
185,1159,21,0.11475409836065574,4.577069668539564,0.2389817172385577,8723,1
640,1181,34,0.11888111888111888,7.3110218040950725,0.3766517038490995,22000,1
1005,1466,4,0.10526315789473684,1.0497636329552185,0.11315858111632758,185,1
1070,1846,40,0.19900497512437812,8.532409910165168,0.40591078126524066,12450,1
729,1572,14,0.026168224299065422,3.4456688156916515,0.3049079112918158,13100,1
465,1189,0,0.0,0,0,180,1
444,2057,20,0.13986013986013987,4.510586432168814,0.2741354350777882,6622,1
65,1079,29,0.1380952380952381,6.1670972853019315,0.3020524599916823,14208,1
205,2008,15,0.06607929515418502,3.337609696239177,0.2170767295373174,12240,1
661,687,8,0.034934497816593885,1.8699243568321298,0.12413743885588066,3536,1
1862,2049,16,0.06956521739130435,3.708187167736054,0.26772399541370506,14805,1
274,1864,9,0.04090909090909091,2.108302982333594,0.17889163932610547,4368,1
1169,1763,16,0.10126582278481013,3.2025622778025298,0.1225926892046277,7208,1
762,1699,23,0.1111111111111111,4.686107713565331,0.18420682551417564,12441,1
578,1470,33,0.14042553191489363,7.085079700854209,0.3569656548843571,16867,1
867,1648,11,0.06832298136645963,2.52177355788136,0.1731822530262393,2907,1
379,1418,4,0.11764705882352941,1.274343207696217,0.23104575163398694,297,1
1856,1991,39,0.20207253886010362,8.073992936131722,0.33663040605857053,9856,1
375,1845,44,0.171875,9.108930849630703,0.38171438057030616,17171,1
147,1422,15,0.0635593220338983,3.1854943983248747,0.1560241789161424,15750,1
384,1370,26,0.17687074829931973,5.687482459844109,0.30209382046271815,7482,1
397,1133,24,0.1016949152542373,5.0775664621883125,0.2537758427309857,16756,1
0,1806,65,0.3403141361256545,13.485775855009486,0.5550993277038486,14620,1
655,1438,21,0.09090909090909091,4.340771375933373,0.1976417745210877,15840,1
248,1771,55,0.3273809523809524,12.03969956893648,0.6263978738111184,10540,1
1131,1660,83,0.4797687861271676,16.53007917807533,0.5685685366483425,14448,1
824,1197,9,0.06521739130434782,1.992427357610278,0.13626763132335562,4280,1
417,1771,33,0.1213235294117647,7.2997720183722015,0.4030080174160938,23250,1
156,1185,29,0.1695906432748538,6.412303187828519,0.3602426331702689,9951,1
809,1812,62,0.12133072407045009,13.058559561732535,0.5936939047366377,49862,1
570,2050,31,0.16230366492146597,7.036265537146491,0.4311238834165966,12317,1
920,1962,7,0.06930693069306931,1.4422590020408184,0.05745744656671015,1691,1
272,1234,93,0.27927927927927926,18.693887733647276,0.6765039628889516,44928,1
700,1359,27,0.15168539325842698,6.150725855037796,0.3816343268413167,8614,1
1546,1776,18,0.10227272727272728,3.7687916580400787,0.19650687396842595,9288,1
251,865,35,0.10355029585798817,7.217726703455809,0.325204780946245,34762,1
847,1377,63,0.18475073313782991,13.526807330855927,0.6503033088734257,40779,1
912,1930,58,0.1483375959079284,12.184677254451547,0.5598230667251268,45288,1
267,1538,46,0.13105413105413105,9.38998391549287,0.38356829249481933,39220,1
495,1865,63,0.21428571428571427,13.15698179756887,0.552982005310069,22160,1
766,1707,35,0.17857142857142858,7.473289615488133,0.3601056071506655,12284,1
431,713,17,0.13934426229508196,3.6546357714567232,0.18620157120750064,4180,1
267,770,49,0.12694300518134716,10.348452490755635,0.4895053802961961,47276,1
1545,1937,62,0.8157894736842105,12.865516466955022,0.5282578574302249,4725,1
208,1053,86,0.4,17.149425931865366,0.5924404774030599,20100,1
1360,2030,35,0.30434782608695654,7.4290989506650265,0.3450564866559876,5264,1
1114,1408,13,0.07926829268292683,2.9727199335114354,0.17992188237796175,7020,1
166,931,15,0.06198347107438017,3.218268007637306,0.15762579269470411,14062,1
362,1385,14,0.10144927536231885,3.0582715015254283,0.16081082774014677,3927,1
816,1575,8,0.21621621621621623,1.8802577793046424,0.1252484580468426,450,1
495,742,152,0.4393063583815029,30.944649384426228,1.1722853065023997,61217,1
84,1527,3,0.020833333333333332,0.5901944357425513,0.018747430611837392,2432,1
277,2030,19,0.11046511627906977,4.092798349215748,0.20592977570620163,9118,1
1266,1379,20,0.08928571428571429,4.250797550992692,0.21078506553779,11748,1
72,532,98,0.31511254019292606,19.63577248658611,0.6955263126319946,41220,1
810,1671,15,0.2112676056338028,3.4365139390859385,0.21636081204862984,1624,1
894,1465,26,0.09848484848484848,6.261159099874651,0.49843658584234085,19176,1
690,1573,83,0.8556701030927835,16.505577227392095,0.5640650298192542,8100,1
1096,1421,19,0.1532258064516129,4.033719176562054,0.18571698284279192,4692,1
1009,1940,42,0.20388349514563106,9.516023616569381,0.5547347385747863,15360,1
274,1826,13,0.04421768707482993,2.822250395996404,0.16566860490002067,20592,1
497,642,31,0.10726643598615918,6.474062689054989,0.29852540966966873,25596,1
437,2007,58,0.13679245283018868,11.637466484400797,0.4316425698792828,55965,1
1191,1601,12,0.07228915662650602,2.667118409147019,0.16270696334866058,6240,1
220,225,86,0.35537190082644626,17.15266153517035,0.5937694354710021,26860,1
366,1357,67,0.40119760479041916,13.964446714296157,0.5838827366068364,13365,1
722,1383,19,0.11949685534591195,4.133754722889733,0.21579559652688068,7437,1
915,1067,17,0.53125,3.971483537156702,0.2756442904404462,598,1
712,1277,7,0.14583333333333334,2.166449688159051,0.32398356417188245,546,1
30,1614,83,0.3915094339622642,16.537497457414755,0.5696431536438236,17724,1
264,729,51,0.0845771144278607,10.601372589651108,0.4630848343865735,68120,1
225,1060,24,0.12903225806451613,5.3841552704225615,0.33553583859055636,6800,1
1791,2051,12,0.07453416149068323,2.5023453528411066,0.1055082904028575,2790,1
1377,1565,16,0.07407407407407407,3.611335971675971,0.21408466293342815,6895,1
952,1836,12,0.21052631578947367,2.9361541748574362,0.24489776064189714,1134,1
953,1421,16,0.14035087719298245,3.468365587837105,0.19821017802370192,3496,1
1026,1377,53,0.23660714285714285,11.557984965361475,0.5976242555499686,15760,1
845,1589,30,0.24193548387096775,6.619675008977338,0.3600756691902677,4773,1
1106,1731,14,0.15384615384615385,3.2375980511247886,0.21071150857301063,2684,1
417,1390,38,0.13768115942028986,8.049360240373078,0.3677716451495768,24600,1
96,976,31,0.14761904761904762,7.0334415730938185,0.4156010314818283,12540,1
763,829,22,0.14193548387096774,4.856763240064726,0.2770915119350816,7182,1
119,437,88,0.2146341463414634,18.699808607971995,0.8964754419998553,59085,1
263,509,16,0.13445378151260504,3.3521322927321244,0.15680206829093607,2394,1
884,1930,34,0.1837837837837838,7.354964933326472,0.3613827695099533,10098,1
166,528,29,0.11934156378600823,6.65191173283614,0.4315887317267917,15247,1
381,1079,22,0.17054263565891473,4.693397097983614,0.223120177908306,2944,1
729,1834,34,0.06007067137809187,7.121548763638914,0.3300766852473497,39824,1
948,1670,24,0.13259668508287292,5.397457311853997,0.3222150060088179,9576,1
212,274,100,0.30303030303030304,19.986903191446213,0.7053685980345438,46176,1
1207,1809,10,0.14285714285714285,2.56780546167949,0.2254221498290869,1404,1
1180,1820,13,0.14606741573033707,3.0319187888191803,0.1858438513584202,1976,1
428,1117,31,0.16666666666666666,6.710379622653351,0.35179463224354246,9222,1
1175,1521,12,0.10619469026548672,3.1574953918589976,0.29733190207069793,2014,1
1017,1994,34,0.10793650793650794,7.259524918562999,0.3709106381842042,30210,1
1069,1519,40,0.27972027972027974,8.255581856379797,0.34086011823457224,7380,1
1757,1873,36,0.10256410256410256,7.458726444582668,0.33512761547415587,36182,1
282,359,8,0.16666666666666666,1.739297095974507,0.08702270074702455,423,1
1118,1615,25,0.21367521367521367,5.397204195735045,0.2620272796565664,5025,1
29,1257,9,0.3,2.0456488306293896,0.12425420483787224,290,1
726,792,3,0.05357142857142857,0.6355275736080179,0.027376246941464333,364,1
234,980,33,0.1746031746031746,7.530915445121893,0.4709615658465535,12200,1
1860,1938,23,0.06336088154269973,5.528121885171225,0.4264907187180122,16224,1
627,1906,38,0.5,8.583201342658892,0.49461457138565346,2925,1
963,1124,29,0.2543859649122807,6.322914443352032,0.3291752239131241,4902,1
664,760,39,0.12871287128712872,8.35732669388534,0.4046008062171074,21845,1
117,495,27,0.07336956521739131,6.637582160467037,0.6229598246346595,32686,1
194,760,10,0.03508771929824561,2.127636753090499,0.1024787397211423,9766,1
157,1884,18,0.11688311688311688,3.769171870470103,0.18144555636853743,7072,1
72,1606,94,0.32525951557093424,18.856698301827524,0.6715384368515243,35266,1
322,1136,85,0.4941860465116279,16.914865429575975,0.5806186338621411,16456,1
217,1532,84,0.49122807017543857,16.727694391300254,0.5757821133949765,16200,1
197,1649,8,0.046511627906976744,1.703860131512872,0.08963902689595188,4736,1
676,2020,17,0.11038961038961038,3.9128858532933433,0.26239612995351014,6890,1
1483,1861,47,0.10538116591928251,9.548800131428626,0.3777606294880907,52020,1
251,534,57,0.2289156626506024,12.508395690203516,0.7196681347583829,22568,1
1161,1465,38,0.2878787878787879,7.9356886282510795,0.3516415516690751,6936,1
636,1790,44,0.1423948220064725,9.000784427253894,0.387969247428239,29082,1
517,1905,26,0.11016949152542373,5.745972743532958,0.3375554346734158,16720,1
1247,1365,29,0.3670886075949367,6.522852862213338,0.3715231533445937,2340,1
110,1092,84,0.2625,17.65128021639696,0.766720808203658,36960,1
1315,1397,7,0.03723404255319149,1.8310886070087014,0.19523497069145532,7250,1
1213,1421,27,0.0675,5.699807541746887,0.2634259023770092,30820,1
298,1995,10,0.043478260869565216,1.9076979208169746,0.059223004085503114,14319,1
21,618,41,0.12693498452012383,9.404618341680761,0.5692512198823123,19899,1
1038,1834,8,0.06299212598425197,1.8455715908695811,0.14287582974524524,4484,1
826,872,10,0.0641025641025641,2.4209512669482725,0.1857086893364145,1989,1
729,891,20,0.0380952380952381,4.715743346070657,0.33269989912274434,11004,1
387,1173,23,0.08273381294964029,4.841603245330855,0.2366062723372068,17394,1
242,837,10,0.041666666666666664,2.251237400416116,0.1271154015541387,6600,1
526,1768,12,0.08571428571428572,3.0284737662981582,0.2593259841196035,5695,1
64,1532,86,0.32575757575757575,17.322968471886842,0.6372419722659235,29025,1
317,852,27,0.14136125654450263,5.676815241317585,0.24789326570077683,11040,1
292,812,16,0.07407407407407407,4.0867913834844485,0.4028410141592486,12727,1
636,1654,51,0.22869955156950672,10.797074813216636,0.4918415905188621,18733,1
755,1125,31,0.2052980132450331,6.982032177176249,0.40589471310824926,8265,1
47,911,40,0.2094240837696335,8.371992034888448,0.37756958750967384,13208,1
1654,1930,55,0.22821576763485477,11.58224753880003,0.5278239314307162,21879,1
372,1667,20,0.09803921568627451,4.039285143925854,0.16753155165205966,12144,1
1439,1730,9,0.14754098360655737,2.0232197799229734,0.13861887969616163,1209,1
387,1062,67,0.16666666666666666,13.975155050402956,0.639248898615896,54858,1
1234,1738,97,0.3222591362126246,19.478393326903706,0.6951303533775557,38376,1
971,1204,23,0.12169312169312169,5.235668896092011,0.3585992460719662,11220,1
896,1553,8,0.038834951456310676,1.9152284981099992,0.16501151750127924,5973,1
119,1467,44,0.1317365269461078,9.108779254385187,0.3791601233717129,22725,1
853,1323,13,0.09420289855072464,2.8542720390916534,0.15547962920197358,4578,1
1549,1790,46,0.13411078717201166,9.477005230683437,0.39595238466478744,37074,1
113,1106,12,0.14285714285714285,2.6716472907674316,0.14675175649314856,2135,1
729,1527,60,0.10135135135135136,12.915064666348801,0.6818082320594068,67072,1
1498,1772,20,0.1652892561983471,4.197757746436848,0.18897919401641095,4814,1
1108,1520,29,0.29896907216494845,6.379462974925651,0.35086926898917703,3848,1
76,770,15,0.054945054945054944,3.252528979619821,0.1759367211237615,14495,1
1137,1497,3,0.025423728813559324,0.6405983743022063,0.03201696139683159,2400,1
200,664,29,0.1870967741935484,6.140291899092582,0.2815072457748268,8415,1
970,1848,11,0.04435483870967742,2.5906127098909555,0.206872593297719,10290,1
630,1552,12,0.11538461538461539,2.6458671820696043,0.1637685206069553,3075,1
1229,1663,22,0.25,4.8500669510163705,0.26883049317260965,2664,1
21,1147,25,0.08090614886731391,5.50717413718178,0.30252672057198815,10989,1
1483,1742,36,0.08411214953271028,7.584668122658387,0.36316485761981393,42160,1
1855,2003,40,0.12084592145015106,8.5882272650413,0.4344701144593302,34404,1
1506,1845,39,0.15918367346938775,8.162091892901982,0.36213812132374634,13603,1
981,1101,24,0.09716599190283401,5.526908345565886,0.3805391619375125,11388,1
1444,1749,8,0.04938271604938271,1.9207141601097009,0.18014222257910836,3861,1
1552,1687,8,0.0898876404494382,2.1925386608084083,0.2489927480842643,1650,1
1038,1359,30,0.17142857142857143,6.914450695002107,0.4530735180396515,8614,1
355,1553,43,0.19111111111111112,9.085529067368588,0.41576161643795856,15747,1
760,1692,56,0.1691842900302115,11.895925756987763,0.5613106716764912,33410,1
764,1236,11,0.11702127659574468,2.740168882533465,0.232786914599356,1944,1
250,642,28,0.1037037037037037,5.801284196298885,0.27160750705754505,22120,1
778,1061,29,0.0847953216374269,6.1510404449204295,0.2832969741658953,31758,1
377,1893,7,0.04964539007092199,1.5013208831282003,0.06925997324832052,5395,1
1397,1696,45,0.11842105263157894,9.563070887070651,0.4396699661793629,40600,1
913,1667,33,0.12267657992565056,6.713143009331916,0.29083949563374456,19320,1
1087,1126,1,0.009009009009009009,0.20325282050390903,0.0072992700729927005,2695,1
569,1776,13,0.1092436974789916,2.8559364421136206,0.14684691727300436,3956,1
1429,1539,5,0.02857142857142857,1.2069083183778415,0.10429571626552217,2324,1
671,770,6,0.02654867256637168,1.396789747844529,0.08378241741792876,2007,1
498,1924,8,0.04819277108433735,1.7994610964669002,0.09945937974270756,3600,1
1383,1482,8,0.09876543209876543,2.028832579739989,0.22806668309769085,1474,1
30,75,83,0.5286624203821656,16.526323000812802,0.5679722337264581,13104,1
856,1119,12,0.08571428571428572,3.0713263726322064,0.31997630487217715,4876,1
390,1840,3,0.02027027027027027,0.6051470585831014,0.021098280350876217,588,1
302,744,9,0.04639175257731959,1.999532810317894,0.10572348825539961,2820,1
28,443,16,0.07582938388625593,3.5578555239113436,0.199746108024896,12870,1
1773,2034,71,0.1868421052631579,14.738214879253926,0.6309131639982114,50578,1
315,1666,24,0.1411764705882353,5.437083005166475,0.3271451081295871,7560,1
162,911,31,0.12449799196787148,6.642087718324036,0.342620885824196,19431,1
1151,1288,30,0.09803921568627451,6.477079908472888,0.3653393367840757,25308,1
393,1790,29,0.10583941605839416,5.927563371332233,0.2623961879221923,17982,1
760,1677,57,0.18688524590163935,12.296497734426785,0.6212941380549538,26985,1
176,766,82,0.18510158013544017,17.087585801619003,0.7278620295269558,55796,1
224,1044,4,0.03669724770642202,0.9040611898926592,0.056292202647371364,540,1
856,1630,66,0.19939577039274925,13.755007150600727,0.5749697207883239,30846,1
981,1920,63,0.1510791366906475,12.995025845709852,0.5621138542112208,57159,1
252,1397,17,0.07623318385650224,3.757150991810537,0.2132147442116084,13775,1
852,1901,32,0.1797752808988764,6.764946227102134,0.3065914437845998,9936,1
45,912,24,0.06266318537859007,4.850752966589314,0.18389204213057025,32856,1
170,1811,62,0.7045454545454546,12.874913394192959,0.5306784923508598,5600,1
412,725,47,0.2554347826086957,10.057989385208828,0.4787922054944553,12410,1
11,1620,19,0.08225108225108226,4.300407279073274,0.27154453870152584,8056,1
967,2034,35,0.12962962962962962,7.586340376163155,0.38814962046611945,15246,1
0,1792,24,0.17518248175182483,4.980879443852459,0.22326549278623112,6450,1
1602,1786,2,0.018867924528301886,0.5876053606886633,0.06702702702702704,800,1
1159,1728,84,0.45161290322580644,16.757423631120684,0.5810356139158227,18161,1
250,1288,35,0.10703363914373089,7.24846226176778,0.3326402773598817,31080,1
1206,1278,34,0.21656050955414013,7.244149496528621,0.34049244557998304,5460,1
568,1397,6,0.03571428571428571,1.264223388948516,0.05546563699775888,4205,1
942,1907,57,0.1952054794520548,12.07131989982981,0.5511881384501944,30178,1
136,176,46,0.11358024691358025,9.685800185618081,0.4333986295212581,27898,1
63,2048,11,0.1375,2.8107245847349906,0.24525050402276616,1938,1
968,1873,22,0.11282051282051282,4.978895732397049,0.30423331668898457,9322,1
1683,1777,22,0.11702127659574468,4.805764879109016,0.2483608453687891,10541,1
229,540,18,0.09183673469387756,3.7311690361317393,0.1622250335544083,10665,1
1425,1764,36,0.17733990147783252,7.6436680581114365,0.3632727093718799,14190,1
21,36,13,0.0436241610738255,2.990675948011348,0.18930838875849243,4158,1
981,1550,56,0.1723076923076923,11.970205185791642,0.5975264273475369,35478,1
557,1064,15,0.11450381679389313,3.665026380453674,0.2917157346667397,4929,1
743,894,31,0.08423913043478261,6.319186541747955,0.26166175937398684,39668,1
1547,1992,12,0.12,2.5349883631103105,0.1130908720196514,1980,1
210,1288,13,0.05555555555555555,3.1985981316636187,0.2673752259699672,5550,1
689,771,91,0.35826771653543305,18.108931961801954,0.6219322007883075,29700,1
721,1661,28,0.11570247933884298,5.970048897440695,0.2905936082984952,16625,1
492,1860,28,0.07088607594936709,6.176508679997193,0.3615241141050636,28730,1
895,1394,4,0.026143790849673203,0.7806534863174747,0.026381469563287747,6160,1
1660,1915,91,0.4117647058823529,18.15892101115439,0.6303215649255092,24080,1
1148,1949,8,0.5,2.1444196914956875,0.21362400199704717,135,1
1912,2028,12,0.05309734513274336,2.925726554258537,0.33129638480860496,11136,1
1046,1330,4,0.06451612903225806,0.8226035655648172,0.03144793512334742,800,1
514,1516,30,0.136986301369863,6.243796511466245,0.2719857970119718,15344,1
595,927,96,0.3116883116883117,19.19060102490543,0.6739282576667506,39648,1
755,1900,29,0.27102803738317754,6.557522406693344,0.38276043980652713,3895,1
729,1130,98,0.16526138279932545,21.299649932212613,1.136464761293564,87508,1
747,1275,15,0.07894736842105263,3.5432018084144232,0.23848726660119274,4500,1
972,1218,7,0.045454545454545456,1.7860660951133163,0.16335178154368105,6208,1
1183,1591,23,0.06906906906906907,4.770734452902859,0.19976013944899204,7968,1
72,274,97,0.2852941176470588,19.361394313535452,0.6733885326511346,47632,1
1017,1909,22,0.10679611650485436,4.9568651026713795,0.3067506707304905,10971,1
755,1678,19,0.1310344827586207,4.093063452754434,0.22953255549528456,6555,1
1476,1768,18,0.18556701030927836,4.345861635395921,0.35109113998045915,3216,1
375,1516,40,0.22988505747126436,8.2428102864583,0.34070077486352585,10549,1
1173,1620,31,0.11969111969111969,6.703187486414745,0.3508418823930979,16536,1
1538,2001,39,0.14028776978417265,8.125390710260566,0.40411525832188794,24420,1
1061,1252,29,0.1124031007751938,6.2491302698667885,0.3254637943641576,11850,1
1630,1735,10,0.03424657534246575,2.1076321445831634,0.09325399499649865,3201,1
393,865,18,0.07086614173228346,3.732056530252858,0.1605846771974044,15471,1
220,272,89,0.34099616858237547,17.787779588261536,0.6225764287348275,30336,1
431,469,18,0.1258741258741259,3.864037151878054,0.19808191523662783,6270,1
777,947,41,0.2578616352201258,8.47435413370006,0.35067364974977017,8400,1
584,1925,22,0.07773851590106007,5.165661378038002,0.3629579423430514,18700,1
372,1595,13,0.08024691358024691,3.056939225076269,0.2314907508233924,5676,1
354,387,54,0.16167664670658682,11.375801336885031,0.5337651573169475,36795,1
981,1299,39,0.11711711711711711,8.93201934891714,0.5828559301417914,33507,1
1080,1119,5,0.03787878787878788,1.19775621274735,0.09048487455544582,4186,1
1032,1987,6,0.04195804195804196,1.2817936820891942,0.05747318188114616,3658,1
960,1993,10,0.046948356807511735,2.394223795452055,0.19240455073426266,5626,1
176,1806,85,0.18398268398268397,17.511814260023986,0.7036981018639256,64090,1
665,1860,8,0.02318840579710145,1.9209505789234975,0.13651197631577908,5070,1
8,332,11,0.10185185185185185,2.864246841564717,0.25783291841963074,2670,1
541,711,6,0.03314917127071823,1.3727634700807607,0.07993624911104338,2890,1
809,1573,84,0.17796610169491525,16.78728497143342,0.5841413292946954,41940,1
176,831,63,0.13404255319148936,13.094022303050624,0.5754312149031986,58812,1
315,2013,19,0.1144578313253012,4.411145611402811,0.28385587034097814,6300,1
886,981,7,0.03070175438596491,1.4431558497416028,0.05971295901618418,3504,1
828,1963,43,0.11716621253405994,8.905282654882328,0.3866740415323094,41241,1
630,2041,11,0.14102564102564102,2.3086404127708344,0.10933048970855197,1968,1
328,585,10,0.09259259259259259,2.3863721007732317,0.19468411762176552,3472,1
263,1503,15,0.11904761904761904,3.169301035571611,0.15273616027765963,2520,1
1226,1590,20,0.09174311926605505,4.095234516373878,0.1779154450831369,9261,1
1116,1925,50,0.1607717041800643,10.454865565839187,0.4590733682152035,31020,1
1034,1182,18,0.20930232558139536,3.8457442239880866,0.1785278827622765,2668,1
729,2001,62,0.10437710437710437,12.86047840429283,0.575798643026571,69168,1
28,431,43,0.25443786982248523,9.11117710557079,0.41956947843127645,11115,1
1531,1828,10,0.06493506493506493,2.3295250061892028,0.14659550844601887,3475,1
97,1630,28,0.09395973154362416,6.369300906658897,0.38789203912569287,10185,1
182,1871,26,0.14606741573033707,5.783412018743181,0.3245189639726981,9779,1
920,1899,41,0.2411764705882353,8.555050050479949,0.3771320490713867,10858,1
251,1488,45,0.16304347826086957,9.339213898100628,0.39157536796022285,25298,1
584,1377,20,0.07633587786259542,4.632502685666568,0.37077671802517853,16745,1
1696,1751,54,0.15041782729805014,11.629603134849686,0.5830056426454024,37240,1
1218,2008,42,0.21875,8.912714789589307,0.41050384516185157,10880,1
1313,1488,29,0.20714285714285716,6.368216385850658,0.3430859737958099,4170,1
1660,2001,35,0.13011152416356878,7.363707487603358,0.34453214379043895,22704,1
1139,1246,19,0.08085106382978724,3.9763797125617195,0.16953437824483775,14833,1
110,1432,24,0.08695652173913043,5.39542740080531,0.3160175740970191,9504,1
1131,1843,83,0.4088669950738916,16.53596307432103,0.5694319950872098,16968,1
117,1843,49,0.18081180811808117,10.94078898474941,0.6121187987279559,23836,1
387,1321,11,0.04330708661417323,2.2850340856712505,0.09758975326738863,9366,1
786,1932,8,0.16666666666666666,1.8810150739902376,0.12458113450905377,735,1
1030,1365,27,0.17419354838709677,5.829797818776949,0.3114458824389447,8112,1
27,907,35,0.4605263157894737,7.416529923671846,0.3440975111790517,2990,1
396,848,16,0.12307692307692308,3.39605920353886,0.16206872424993204,5104,1
982,1993,93,0.3174061433447099,18.89906349187162,0.7456753346095157,37248,1
1286,1438,8,0.06201550387596899,2.0023949492261726,0.1684841267147527,2040,1
857,1422,30,0.09584664536741214,6.418153685098917,0.32111779948168634,27342,1
456,1620,7,0.028455284552845527,1.5543684471941963,0.0986451861605435,8692,1
814,1998,40,0.23391812865497075,9.090666329544476,0.5338656310252785,10480,1
1,1393,9,0.05172413793103448,2.071198944002764,0.12189833949660489,4950,1
1820,1893,11,0.07432432432432433,2.436224692588889,0.14293105270395592,6308,1
252,876,19,0.18269230769230768,3.9422951779251285,0.183927561603868,2660,1
847,908,6,0.028708133971291867,1.859744302277952,0.27944544518785386,1656,1
218,766,62,0.4161073825503356,12.897021051599278,0.5348344340068014,9324,1
417,998,26,0.10276679841897234,5.819229331268951,0.3630924966336142,19350,1
897,2049,20,0.16666666666666666,4.252618224304356,0.1940509140030067,3675,1
604,1645,21,0.17796610169491525,4.725005485609811,0.28593327243377004,4788,1
1406,1670,12,0.06976744186046512,3.088973642243742,0.2827662762974911,6783,1
777,1994,40,0.19047619047619047,8.328398010742411,0.35821840088707946,11400,1
571,959,4,0.02877697841726619,1.348420268143522,0.2273892773892774,3220,1
83,981,41,0.12974683544303797,8.555702882508317,0.3754471732180431,30222,1
911,1743,11,0.06547619047619048,2.248525869352233,0.09040204442172459,6604,1
1742,1802,24,0.1348314606741573,5.145766506068553,0.2699482845610633,9672,1
455,874,13,0.07103825136612021,2.6805079971891033,0.11153323416780717,8004,1
565,766,7,0.046357615894039736,1.8540360222404793,0.2050047091350722,1480,1
622,1062,44,0.14814814814814814,9.201225947129723,0.4057670391551896,23370,1
44,1443,91,0.3684210526315789,18.06676675215818,0.6163138907003143,28512,1
388,1738,84,0.42424242424242425,16.760560870247648,0.5815190363633077,19352,1
634,1793,11,0.05945945945945946,2.797606228177127,0.26611121477237776,4420,1
265,760,16,0.05555555555555555,3.8267177719658427,0.2923533719995264,12079,1
0,495,68,0.2305084745762712,14.120213383335877,0.5818121003634831,23822,1
495,969,25,0.08012820512820513,5.255705016549528,0.23521127328218921,16620,1
72,524,39,0.16115702479338842,8.841624500502395,0.5153104978383392,11908,1
380,764,10,0.05434782608695652,2.1265126264783003,0.09752719845628999,9153,1
679,1162,53,0.12559241706161137,11.279164125532382,0.5344085566002303,40656,1
1649,1947,5,0.07042253521126761,1.4640497380697712,0.21644360572426524,1408,1
1109,1303,10,0.11363636363636363,2.2354183504300846,0.14288833142939872,1672,1
884,2056,25,0.26595744680851063,5.3642589272171906,0.2544204997707782,3498,1
208,1790,44,0.11609498680738786,8.988825711566774,0.383970124283095,44622,1
427,1561,20,0.0796812749003984,3.9845298689010584,0.1429495865564087,17100,1
541,1422,29,0.10861423220973783,6.151457010396661,0.29146338542621375,21420,1
638,1213,27,0.07238605898123325,5.883879976885726,0.33316941154149543,21775,1
567,1493,26,0.174496644295302,5.673606982560276,0.30110166031324337,7194,1
108,661,37,0.14979757085020243,8.310050009947796,0.48665861587959924,13923,1
1388,1917,13,0.06403940886699508,2.8324715800486144,0.15330151041530166,3383,1
806,1894,43,0.22395833333333334,9.177532969366137,0.430788365033707,12546,1
814,1018,30,0.12195121951219512,6.463230650037387,0.33185742049316497,18995,1
371,1476,12,0.09090909090909091,2.6609890221482075,0.17958996046696585,4608,1
1296,1497,4,0.02877697841726619,0.8690571605901384,0.05516796842531445,4512,1
1061,1181,72,0.18701298701298702,15.299278436890544,0.7191996267352051,52140,1
844,971,28,0.1590909090909091,6.116041871547122,0.3372253593289091,10340,1
44,497,87,0.3466135458167331,17.318524695719585,0.5953004326373977,28512,1
70,1999,4,0.08,0.9557287135012937,0.06520228681907092,648,1
2005,2049,26,0.16352201257861634,5.568669389068537,0.26977092959078136,8400,1
75,298,85,0.46703296703296704,16.888303864667147,0.5778015091969168,17316,1
1561,1757,45,0.1267605633802817,9.566579521387233,0.4594818063028856,39159,1
57,642,34,0.19318181818181818,7.384205647872706,0.4080055311239176,8216,1
1213,1329,32,0.0798004987531172,6.827957458577765,0.33775606663812985,32830,1
1689,2008,8,0.043010752688172046,1.7651947835006645,0.11471503260151478,4080,1
1790,1962,11,0.04782608695652174,2.3050143863871444,0.1103508214344475,4218,1
1495,1559,17,0.10559006211180125,3.940809000572999,0.2649387482634468,6552,1
68,1526,9,0.24324324324324326,2.063806585443625,0.1498930835682485,385,1
440,1481,4,0.032,1.043268932739966,0.10120878193167349,3920,1
5,157,16,0.09195402298850575,3.2408754345064104,0.12302485155549081,8944,1
640,1474,22,0.17054263565891473,4.948525448739617,0.29077588157788603,5100,1
542,1441,72,0.2656826568265683,14.85854794607404,0.602465208487581,28222,1
1631,1967,7,0.08045977011494253,1.5056097044125554,0.07214048508949117,1368,1
390,894,86,0.3453815261044177,17.17870729888842,0.5989652734834291,27636,1
225,1154,22,0.08764940239043825,4.677830028385878,0.23062773962758018,17510,1
346,1906,21,0.09813084112149532,4.4697066348373315,0.22327995249534005,12000,1
767,1865,62,0.6666666666666666,12.878674693845626,0.5316308733032407,6000,1
729,1859,87,0.15789473684210525,18.694918798609294,0.9377715239622338,59736,1
446,593,13,0.0755813953488372,3.110220965252108,0.22613275921143008,7296,1
